v0, k0, x, y, yaw, km, kf, sf
0.1,-2.20709,0.942394,-3.53201,0.708797,0.86667,-0.64049,15.699
0.1,-2.20709,1.49625,-3.50356,0.578573,0.961079,-0.939207,15.5892
0.1,-2.20709,2.41921,-3.4982,0.614511,1.09355,-1.31407,14.9726
0.1,-2.20709,4.04205,-3.49995,0.688,1.51341,-2.55904,13.1704
0.1,-2.20709,0.90985,-3.02929,0.61293,0.914738,-0.82177,16.2387
0.1,-2.20709,1.45351,-3.07435,0.630852,1.01372,-1.10525,15.8715
0.1,-2.20709,1.92438,-3.02863,0.598271,1.10488,-1.36779,15.5574
0.1,-2.20709,2.4186,-3.02457,0.646776,1.19721,-1.63075,15.0236
0.1,-2.20709,3.94825,-3.02395,0.671162,1.53863,-2.84378,13.518
0.1,-2.20709,0.48313,-2.43708,0.619074,0.885236,-0.716554,16.7464
0.1,-2.20709,1.52751,-2.56537,0.685715,1.13136,-1.41972,16.0151
0.1,-2.20709,2.08371,-2.50527,0.647762,1.26128,-1.88433,15.7395
0.1,-2.20709,2.96458,-2.58187,0.68502,1.41729,-2.37918,14.6937
0.1,-2.20709,0.461295,-1.98873,0.695317,0.969011,-1.02832,17.1507
0.1,-2.20709,0.972202,-1.93933,0.572043,1.09,-1.46816,17.0014
0.1,-2.20709,1.49718,-1.9319,0.656643,1.24609,-1.93683,16.5085
0.1,-2.20709,1.99267,-2.09644,0.661526,1.33627,-2.19814,15.9356
0.1,-2.20709,0.508065,-1.44618,0.577953,1.12143,-1.5378,17.4982
0.1,-2.20709,0.912661,-1.52617,0.611355,1.17536,-1.73254,17.1985
0.1,-2.20709,1.50816,-1.55756,0.684622,1.38006,-2.42727,16.5225
0.1,-2.20709,1.98167,-1.54518,0.65312,1.44106,-2.71015,16.1472
0.1,-2.20709,3.00905,-1.48978,0.73478,1.73693,-4.01579,15.2723
0.1,-2.20709,0.509345,-0.945628,0.561708,1.31523,-2.30647,17.667
0.1,-2.20709,1.46655,-0.494147,0.6,1.74629,-4.41082,16.9684
0.1,-2.20709,1.46655,0.0683743,0.6,2.05272,-6.65984,17.0749
0.1,-2.20709,1.03486,0.459283,0.650309,2.39422,-8.96165,17.0759
0.1,-2.20709,1.48706,0.553378,0.65,2.42947,-9.17208,16.7815
0.1,-2.20709,1.48506,1.0043,0.713304,2.92954,-13.3277,16.4513
0.1,-2.20709,1.55381,1.53589,0.7,3.49306,-20.3591,16.4543
0.1,-2.20709,1.43432,-5.00236,1.14478,0.928471,-0.197934,13.0785
0.1,-2.20709,1.00459,-4.04788,1.1918,0.944587,-0.433033,14.4824
0.1,-2.20709,1.45788,-4.01975,1.15603,1.02121,-0.61295,14.2608
0.1,-2.20709,2.06391,-4.03079,1.144,1.13945,-0.813543,13.7207
0.1,-2.20709,1.05258,-3.48525,1.23056,1.03318,-0.679708,14.9427
0.1,-2.20709,2.08741,-3.46833,1.21603,1.24132,-1.1005,14.1483
0.1,-2.20709,1.0231,-2.9537,1.16667,1.11147,-0.958408,15.4256
0.1,-2.20709,1.49755,-2.90672,1.20545,1.21224,-1.2186,15.1236
0.1,-2.20709,2.04639,-2.97305,1.23636,1.33976,-1.41178,14.4139
0.1,-2.20709,0.502199,-2.56239,1.202,1.08328,-0.951091,16.0571
0.1,-2.20709,0.913384,-2.53652,1.16505,1.19327,-1.1998,15.6546
