v0, k0, x, y, yaw, km, kf, sf
0,-1.62709,1.9981,-0.90074,-1.47812,0.268002,-0.31072,3.02594
0,-1.62709,-0.949179,-0.504096,2.59041,0.366551,-0.535025,1.29838
0,-1.62709,1.52479,-0.411187,-1.32431,0.0613999,-0.22189,2.28805
0,-1.62709,1.99595,-0.500369,-1.29847,0.224556,-0.293608,2.77585
0,-1.62709,1.97634,-0.0267776,-1.07634,0.225731,-0.300642,2.67272
0,-1.62709,-1.01375,0.436812,1.69636,0.209839,-0.386571,1.45633
0,-1.62709,-0.494635,0.493374,1.31159,-0.114485,-0.23422,1.15044
0,-1.62709,0.965805,0.486232,-0.560266,-0.0550564,-0.193911,1.78039
0,-1.62709,1.42389,0.445885,-0.729544,0.086806,-0.242029,2.14266
0,-1.62709,-0.951738,0.974866,1.29292,0.295567,-0.404065,1.80107
0,-1.62709,-0.529516,0.985831,0.995072,0.131545,-0.324424,1.58127
0,-1.62709,0.96375,0.992642,-0.238129,0.105448,-0.268476,1.99978
0,-1.62709,1.46838,1.02182,-0.454304,0.242877,-0.327077,2.44588
0,-1.62709,-0.444122,1.42388,0.858362,0.292366,-0.380652,2.01798
0,-1.62709,-0.0923519,1.48511,0.586686,0.255928,-0.361409,2.02671
0,-1.62709,0.493548,1.49397,0.189953,0.241108,-0.343942,2.15383
0,-1.62709,0.9844,1.42228,-0.0860087,0.270532,-0.346051,2.37182
0,-1.62709,-0.461697,-2.48966,-2.30843,0.167389,-0.16414,3.31942
0,-1.62709,0.00947868,-2.50261,-2.13089,0.176002,-0.170981,3.27134
0,-1.62709,0.527421,-2.42359,-1.91821,0.20618,-0.192426,3.29963
0,-1.62709,-1.46901,-2.01391,-2.85853,0.114127,-0.141399,3.28293
0,-1.62709,-0.962687,-1.96899,-2.56615,0.0365374,-0.0846343,2.95691
0,-1.62709,-0.0252896,-1.95348,-2.11839,0.00188345,-0.0706136,2.68762
0,-1.62709,0.562304,-1.97046,-1.84235,0.0531298,-0.104451,2.7292
0,-1.62709,0.962123,-1.97579,-1.69176,0.11527,-0.144103,2.85383
0,-1.62709,1.01137,-1.47559,-1.51543,0.00299257,-0.0818777,2.46595
0,-1.62709,1.53807,-1.44673,-1.31984,0.128479,-0.156014,2.74804
0,-1.62709,1.05151,-0.961575,-1.29453,-0.0949624,-0.040886,2.14694
0,-1.62709,1.47522,-0.932564,-1.03921,0.0198727,-0.0832998,2.37238
0,-1.62709,2.00408,-0.955852,-1.00058,0.229739,-0.217302,2.96995
0,-1.62709,-0.94811,-0.485309,3.10402,0.282336,-0.301146,1.25263
0,-1.62709,-0.545567,-0.471764,-2.8965,0.261734,-0.266609,0.863862
0,-1.62709,1.9965,-0.451262,-0.774322,0.17542,-0.187737,2.67716
0,-1.62709,-0.974138,-0.00639336,2.60726,0.122889,-0.197445,1.22672
0,-1.62709,1.98611,-0.0139448,-0.551563,0.181678,-0.192537,2.60573
0,-1.62709,-0.995362,0.461541,2.22122,0.132762,-0.177402,1.41773
0,-1.62709,0.986085,0.524166,-0.0415924,-0.107971,-0.0471294,1.74056
0,-1.62709,1.93517,0.567556,-0.274348,0.264083,-0.24575,2.7548
0,-1.62709,-1.00395,0.96939,1.8224,0.267784,-0.270725,1.80296
0,-1.62709,-0.580831,0.962802,1.57774,0.0735541,-0.149443,1.53403
0,-1.62709,0.485151,0.906512,0.573895,-0.0959126,-0.0485961,1.5919
0,-1.62709,0.953451,1.00247,0.273757,0.0471452,-0.126787,1.93623
0,-1.62709,1.47767,1.01636,0.0488409,0.190688,-0.205425,2.37127
0,-1.62709,-0.533439,1.44255,1.39271,0.282603,-0.272267,2.04881
0,-1.62709,-0.0636095,1.49576,1.03423,0.204988,-0.229627,1.98103
0,-1.62709,0.491828,1.49505,0.707608,0.190609,-0.213438,2.09893
0,-1.62709,0.972079,1.43865,0.454969,0.225373,-0.225081,2.31601
